Volume,vw,Open,Close,High,Low,timestamp,n
22374.1241,169.8676,169.87,169.735,170.05,169.735,2026-07-29 19:58:00,491
73588.0,169.2473,169.73,168.92,169.74,168.9,2026-07-29 19:59:00,1212
4297.5539,168.9424,168.92,168.92,168.92,168.92,2026-07-29 20:04:00,42
124.0,167.9749,167.96,167.96,167.96,167.96,2026-07-30 10:18:00,10
117.0,167.8118,167.81,167.81,167.81,167.81,2026-07-30 10:44:00,4
122.0,166.1989,166.2,166.2,166.2,166.2,2026-07-30 10:56:00,6
166.0,166.936,166.92,166.92,166.92,166.92,2026-07-30 11:02:00,14
943.0,166.6125,166.72,166.0,166.72,166.0,2026-07-30 11:06:00,28
212.0,166.2181,166.33,166.33,166.33,166.33,2026-07-30 11:09:00,14
498.020121,164.6839,164.42,164.42,164.42,164.42,2026-07-30 11:10:00,5
122.0,164.7083,164.71,164.71,164.71,164.71,2026-07-30 11:19:00,4
206.0,165.4676,165.45,165.5,165.5,165.45,2026-07-30 11:25:00,8
275.0,165.174,165.2,165.22,165.22,165.2,2026-07-30 11:27:00,13
113.0,165.4859,165.41,165.41,165.41,165.41,2026-07-30 11:30:00,5
378.0,165.4086,165.41,165.41,165.41,165.41,2026-07-30 11:48:00,9
538.0,165.2966,165.31,165.31,165.31,165.31,2026-07-30 11:49:00,10
261.0,165.1812,165.19,165.19,165.19,165.19,2026-07-30 11:51:00,8
102.0,164.9925,165.0,165.0,165.0,165.0,2026-07-30 11:52:00,3
991.0,165.0963,165.1,165.1,165.1,165.1,2026-07-30 11:58:00,15
315.0,165.1534,165.5,165.0,165.5,165.0,2026-07-30 11:59:00,8
570.0,165.1139,165.11,165.11,165.11,165.11,2026-07-30 12:01:00,17
382.0,166.24,166.6119,166.6119,166.6119,166.6119,2026-07-30 12:14:00,6
501.0,165.1191,165.12,165.12,165.12,165.12,2026-07-30 12:21:00,2
123.0,165.3239,165.32,165.32,165.32,165.32,2026-07-30 12:23:00,6
643.0,165.0915,165.02,165.5,165.5,165.02,2026-07-30 12:37:00,11
197.0,165.2614,165.12,165.12,165.12,165.12,2026-07-30 12:46:00,21
302.0,164.9966,165.01,164.99,165.01,164.99,2026-07-30 12:48:00,5
111.0,165.0377,165.05,165.05,165.05,165.05,2026-07-30 12:49:00,10
210.0,164.873,164.87,164.87,164.87,164.87,2026-07-30 12:55:00,8
330.0,164.8942,164.95,164.95,164.95,164.95,2026-07-30 12:57:00,18
153.0,165.6807,165.7,165.7,165.7,165.7,2026-07-30 12:59:00,4
