Volume,vw,Open,Close,High,Low,timestamp,n
979.49125,122.8849,122.82,122.843,122.843,122.82,2026-07-30 21:25:00,24
1626.667144,122.8733,122.8139,122.8676,122.8676,122.8,2026-07-30 21:26:00,18
2893.162538,122.8081,122.8,122.77,122.8475,122.77,2026-07-30 21:27:00,48
924.289515,122.8954,122.88,122.88,122.88,122.88,2026-07-30 21:28:00,39
928.449614,122.9247,122.8102,122.8953,122.9,122.8102,2026-07-30 21:29:00,25
1448.638566,122.9538,122.896,122.93,122.93,122.896,2026-07-30 21:30:00,42
1173.926136,122.9859,122.8824,122.8824,122.8824,122.8824,2026-07-30 21:31:00,17
1546.193983,122.9903,123.0,122.9867,123.0,122.95,2026-07-30 21:32:00,62
5873.604039,123.0154,123.0,123.08,123.08,123.0,2026-07-30 21:33:00,138
869.706416,123.143,123.01,123.01,123.01,123.01,2026-07-30 21:34:00,28
875.0,123.0429,123.01,123.08,123.08,123.01,2026-07-30 21:35:00,20
4548.92114,123.0629,123.01,123.03,123.0798,122.98,2026-07-30 21:36:00,32
2256.12534,123.0398,123.0,123.015,123.08,123.0,2026-07-30 21:37:00,41
1412.047042,123.0262,123.08,123.0,123.08,123.0,2026-07-30 21:38:00,32
3391.349649,123.0039,122.97,123.0062,123.0062,122.95,2026-07-30 21:39:00,39
1226.780947,123.1343,123.07,123.0,123.08,123.0,2026-07-30 21:40:00,35
1917.331196,123.0686,123.0,123.02,123.08,123.0,2026-07-30 21:43:00,41
589.753138,123.2181,123.012,123.07,123.0798,123.012,2026-07-30 21:44:00,20
2948.069483,123.095,123.08,123.1656,123.1656,123.06,2026-07-30 21:46:00,51
1481.101096,123.1636,123.176,123.19,123.19,123.11,2026-07-30 21:47:00,32
1033.016226,123.2346,123.1763,123.25,123.3,123.1763,2026-07-30 21:48:00,30
2228.083845,123.3137,123.29,123.4028,123.4028,123.29,2026-07-30 21:49:00,51
1742.71599,123.373,123.2506,123.25,123.35,123.25,2026-07-30 21:50:00,46
1361.464814,123.4159,123.36,123.39,123.39,123.36,2026-07-30 21:51:00,35
687.322105,123.3351,123.27,123.27,123.27,123.27,2026-07-30 21:52:00,25
9002.21501,123.2549,123.25,123.1981,123.35,123.11,2026-07-30 21:53:00,67
1264.098977,123.2025,123.14,123.2232,123.2232,123.14,2026-07-30 21:54:00,32
990.0,123.1578,123.15,123.15,123.15,123.15,2026-07-30 21:55:00,48
270.657774,123.4074,123.1,123.1,123.1,123.1,2026-07-30 21:57:00,21
639.485664,123.1606,123.05,123.0849,123.0849,123.05,2026-07-30 21:58:00,32
2302.591386,123.0319,123.0072,123.0,123.0072,123.0,2026-07-30 21:59:00,40
3754.0,122.9668,122.97,122.9,123.0,122.9,2026-07-30 22:00:00,37
5611.579796,123.1069,122.98,123.14,123.14,122.96,2026-07-30 22:01:00,50
1999.962966,123.3156,123.3153,123.35,123.35,123.2,2026-07-30 22:02:00,34
589.552196,123.2838,123.14,123.3083,123.3083,123.11,2026-07-30 22:03:00,20
886.663609,123.2558,123.21,123.308,123.308,123.1,2026-07-30 22:04:00,17
2416.0,123.2078,123.2,123.2,123.2,123.2,2026-07-30 22:05:00,23
2126.205662,123.1085,123.1,123.22,123.22,123.0,2026-07-30 22:08:00,48
644.455096,123.2584,123.23,123.23,123.23,123.23,2026-07-30 22:10:00,18
1362.653179,123.2342,123.2,123.2,123.2,123.2,2026-07-30 22:11:00,13
1529.05,123.1782,123.2,123.2,123.2,123.2,2026-07-30 22:13:00,21
1015.405975,123.1208,123.04,123.04,123.16,123.04,2026-07-30 22:14:00,29
1662.0,123.0351,123.05,123.02,123.05,123.0,2026-07-30 22:15:00,45
4581.42901,123.172,123.0,123.27,123.27,123.0,2026-07-30 22:17:00,46
3874.635152,123.154,123.03,123.0401,123.3,123.03,2026-07-30 22:18:00,29
641.172353,123.0582,123.01,123.0,123.01,123.0,2026-07-30 22:19:00,33
416.40591,123.2041,123.05,123.05,123.05,123.05,2026-07-30 22:20:00,24
890.246674,123.209,123.0383,123.12,123.2285,123.0383,2026-07-30 22:21:00,13
2852.456023,123.0987,123.08,123.04,123.08,123.04,2026-07-30 22:22:00,21
2116.214221,122.9378,123.04,122.85,123.04,122.85,2026-07-30 22:23:00,70
1203.519628,122.9306,122.8,123.07,123.07,122.8,2026-07-30 22:24:00,34
782.098307,122.9519,123.0,123.0,123.0,123.0,2026-07-30 22:26:00,38
592.208327,122.9545,122.8665,122.935,122.935,122.8665,2026-07-30 22:27:00,18
411.0,122.9314,122.9185,122.9185,122.9185,122.9185,2026-07-30 22:28:00,19
1431.290975,122.936,122.98,122.88,122.98,122.88,2026-07-30 22:30:00,49
1090.0,122.8346,122.81,122.81,122.81,122.81,2026-07-30 22:31:00,43
475.569198,122.9679,122.8,122.8,122.8,122.8,2026-07-30 22:32:00,16
485.0,122.8923,122.9998,122.86,122.9998,122.86,2026-07-30 22:36:00,17
296.0,122.9933,123.0,123.0,123.0,123.0,2026-07-30 22:37:00,17
608.121353,123.0487,123.0,123.09,123.09,123.0,2026-07-30 22:38:00,28
1527.121505,123.0622,123.0263,123.1,123.1,123.0263,2026-07-30 22:39:00,12
1018.857136,123.1435,123.0152,123.15,123.15,123.0,2026-07-30 22:40:00,17
359.081221,123.0824,123.05,123.05,123.05,123.05,2026-07-30 22:41:00,10
1244.373079,123.1525,123.1473,123.1473,123.1473,123.1473,2026-07-30 22:42:00,25
1147.009,123.1236,123.14,123.15,123.15,123.14,2026-07-30 22:43:00,18
1393.903032,123.2236,123.1348,123.15,123.15,123.1348,2026-07-30 22:44:00,34
1330.0,123.0296,123.0,122.9501,123.0,122.9501,2026-07-30 22:45:00,26
609.0,123.036,123.0253,123.0253,123.0253,123.0253,2026-07-30 22:48:00,13
1149.0,123.16,123.18,123.18,123.18,123.18,2026-07-30 22:49:00,14
287.812347,123.4923,123.2076,123.2076,123.2076,123.2076,2026-07-30 22:52:00,20
1075.0,123.0927,123.09,123.09,123.09,123.09,2026-07-30 22:53:00,8
671.0,123.1157,123.15,123.0445,123.15,123.0445,2026-07-30 22:54:00,12
431.05,123.1203,123.1488,123.0,123.1488,123.0,2026-07-30 22:56:00,15
2223.0,123.1635,123.1487,123.1989,123.1989,123.1487,2026-07-30 22:57:00,27
1667.334924,123.2827,123.2,123.2972,123.2972,123.2,2026-07-30 22:58:00,32
912.730223,123.3415,123.24,123.29,123.29,123.24,2026-07-30 23:01:00,21
496.876721,123.4688,123.2502,123.2502,123.2502,123.2502,2026-07-30 23:02:00,22
1563.525246,123.3123,123.28,123.25,123.28,123.25,2026-07-30 23:03:00,36
1186.2,123.3193,123.3,123.3,123.3,123.2975,2026-07-30 23:05:00,24
687.82,123.4404,123.2992,123.3,123.3,123.2992,2026-07-30 23:06:00,16
525.0,123.2965,123.3,123.3,123.3,123.3,2026-07-30 23:07:00,16
15076.58578,123.3047,123.3,123.3,123.3,123.3,2026-07-30 23:08:00,20
1043.184292,123.3059,123.295,123.29,123.295,123.29,2026-07-30 23:09:00,41
423.0,123.2396,123.25,123.25,123.25,123.25,2026-07-30 23:10:00,16
131.096849,123.3789,123.3,123.3,123.3,123.3,2026-07-30 23:11:00,14
309.081135,123.2995,123.27,123.27,123.27,123.27,2026-07-30 23:12:00,15
709.931347,123.4229,123.24,123.2274,123.2828,123.2274,2026-07-30 23:13:00,18
168.26282,123.4207,123.2318,123.2318,123.2318,123.2318,2026-07-30 23:14:00,6
722.687982,123.3208,123.2,123.2,123.2,123.2,2026-07-30 23:15:00,18
211.681135,123.5958,123.164,123.164,123.164,123.164,2026-07-30 23:17:00,12
822.0,123.2391,123.18,123.3,123.3,123.18,2026-07-30 23:20:00,24
681.0,123.2163,123.18,123.2,123.2,123.18,2026-07-30 23:21:00,14
268.399359,123.4396,123.2592,123.2592,123.2592,123.2592,2026-07-30 23:22:00,10
2376.749838,123.2381,123.225,123.1786,123.23,123.1786,2026-07-30 23:23:00,20
544.537236,123.3723,123.253,123.25,123.253,123.25,2026-07-30 23:24:00,16
4102.558636,123.2261,123.21,123.18,123.22,123.18,2026-07-30 23:25:00,43
574.0,123.1585,123.16,123.15,123.16,123.15,2026-07-30 23:26:00,27
594.008113,123.1582,123.1451,123.1451,123.1451,123.1451,2026-07-30 23:27:00,11
783.132044,123.196,123.2,123.13,123.2,123.13,2026-07-30 23:31:00,29
3915.0,123.2187,123.2331,123.2366,123.2764,123.0434,2026-07-30 23:33:00,17
660.960551,123.341,123.19,123.19,123.19,123.19,2026-07-30 23:34:00,7
595.0,123.2257,123.2366,123.2366,123.2366,123.2366,2026-07-30 23:35:00,7
297.0,123.1961,123.2231,123.2231,123.2231,123.2231,2026-07-30 23:36:00,10
4570.0,123.1597,123.16,123.16,123.16,123.16,2026-07-30 23:37:00,16
585.0,123.1517,123.15,123.15,123.15,123.15,2026-07-30 23:39:00,8
1521.0,123.0368,123.0341,123.0341,123.0341,123.0341,2026-07-30 23:40:00,8
916.0,123.2006,123.1186,123.22,123.22,123.1186,2026-07-30 23:41:00,27
3396.0,123.2246,123.22,123.2617,123.28,123.22,2026-07-30 23:45:00,13
187.0,123.2573,123.27,123.27,123.27,123.27,2026-07-30 23:46:00,8
561.0,123.2574,123.2681,123.2681,123.2681,123.2681,2026-07-30 23:47:00,21
381.5,123.3731,123.25,123.1824,123.25,123.1824,2026-07-30 23:48:00,12
530.33,123.2892,123.17,123.22,123.22,123.17,2026-07-30 23:49:00,16
1040.0,123.2269,123.24,123.2,123.24,123.2,2026-07-30 23:50:00,18
357.0,123.2381,123.2409,123.2409,123.2409,123.2409,2026-07-30 23:51:00,10
1631.0,123.2065,123.25,123.2688,123.2688,123.1786,2026-07-30 23:52:00,18
243.0,123.2598,123.2676,123.25,123.2676,123.25,2026-07-30 23:53:00,6
382.0,123.2786,123.28,123.28,123.28,123.28,2026-07-30 23:54:00,13
1667.0,123.2908,123.2783,123.2783,123.2783,123.2783,2026-07-30 23:55:00,44
1204.0,123.3969,123.2683,123.45,123.45,123.2683,2026-07-30 23:56:00,11
897.0,123.3363,123.35,123.34,123.35,123.32,2026-07-30 23:57:00,30
909.0,123.258,123.3263,123.25,123.3263,123.25,2026-07-30 23:58:00,29
390.001377,123.2104,123.2363,123.2484,123.2484,123.2363,2026-07-30 23:59:00,12
20203.209745,123.3461,123.3,123.21,123.54,123.02,2026-07-31 08:00:00,591
20258.410873,123.265,122.95,123.61,123.62,122.95,2026-07-31 08:01:00,658
26663.0,123.3999,123.61,123.45,123.61,123.3,2026-07-31 08:02:00,786
10068.480817,123.205,123.47,123.09,123.47,123.0,2026-07-31 08:03:00,578
10028.0,123.1464,123.07,123.56,123.56,122.91,2026-07-31 08:04:00,368
1599.165666,123.553,123.55,123.55,123.55,123.54,2026-07-31 08:05:00,46
635.244303,123.4716,123.6,123.6,123.6,123.6,2026-07-31 08:07:00,37
409.1027,123.5602,123.52,123.52,123.52,123.52,2026-07-31 08:08:00,28
2078.097874,123.6466,123.65,123.66,123.66,123.58,2026-07-31 08:09:00,61
8892.648538,123.7213,123.61,123.72,123.75,123.61,2026-07-31 08:10:00,83
1346.0,123.8463,123.86,123.85,123.86,123.83,2026-07-31 08:11:00,43
4486.0,123.844,123.85,123.87,123.87,123.8,2026-07-31 08:12:00,92
849.765542,123.9143,123.8,123.8,123.82,123.8,2026-07-31 08:15:00,24
716.0,123.7557,123.76,123.71,123.77,123.71,2026-07-31 08:16:00,23
1177.0,123.7427,123.75,123.74,123.75,123.74,2026-07-31 08:17:00,15
756.0,123.7506,123.755,123.7,123.755,123.7,2026-07-31 08:18:00,23
1893.0,123.7285,123.74,123.71,123.74,123.71,2026-07-31 08:19:00,46
746.0,123.7271,123.75,123.75,123.75,123.75,2026-07-31 08:20:00,19
568.0,123.6757,123.65,123.65,123.65,123.65,2026-07-31 08:22:00,28
1981.967842,123.683,123.62,123.62,123.62,123.62,2026-07-31 08:23:00,32
833.0,123.6512,123.65,123.65,123.65,123.65,2026-07-31 08:24:00,9
862.064378,123.8221,123.8,123.89,123.89,123.8,2026-07-31 08:25:00,49
260.0,123.8494,123.86,123.86,123.86,123.86,2026-07-31 08:26:00,10
1069.0,123.6906,123.72,123.72,123.72,123.72,2026-07-31 08:32:00,47
1751.753459,123.6666,123.51,123.57,123.72,123.51,2026-07-31 08:35:00,69
1273.0,123.621,123.6,123.6293,123.6293,123.6,2026-07-31 08:36:00,13
263.0,123.6157,123.7,123.7,123.7,123.7,2026-07-31 08:37:00,14
1498.203651,123.83,123.8709,123.55,123.8709,123.55,2026-07-31 08:38:00,11
982.404706,123.599,123.5497,123.5497,123.5497,123.5497,2026-07-31 08:39:00,17
